"confirmed","country_region","deaths","lat","long","province_state","recovered","timestamp"
"6401","Nigeria","192",982,8.6753,"null","1734",1589889600
"914","Niger","55",17.6078,8817,"null","734",1589889600
"254","Nicaragua","17",12.8654,-85.2072,"null","199",1589889600
"1503","New Zealand","21",-40.9006,174.886,"null","1447",1589889600
"44249","Netherlands","5715",52.1326,5.2913,"null","0",1589889600
"402","Nepal","2",28.1667,84.25,"null","37",1589889600
"146","Mozambique","0",-18.6657,35.5296,"null","44",1589889600
"7023","Morocco","193",31.7917,-7926,"null","3901",1589889600
"324","Montenegro","9",42.5,19.3,"null","312",1589889600
"97","Monaco","4",43.7333,7.4167,"null","87",1589889600
"6340","Moldova","221",47.4116,28.3699,"null","2508",1589889600
"54346","Mexico","5666",23.6345,-102.5528,"null","37325",1589889600
"131","Mauritania","4",21079,10.9408,"null","7",1589889600
"569","Malta","6",35.9375,14.3754,"null","460",1589889600
"901","Mali","53",17.5707,-3.9962,"null","529",1589889600
"1143","Maldives","4",3.2028,73.2207,"null","91",1589889600
"6978","Malaysia","114",2.5,112.5,"null","5646",1589889600
"326","Madagascar","2",-18.7669,46.8691,"null","119",1589889600
"3958","Luxembourg","109",49.8153,6.1296,"null","3718",1589889600
"1562","Lithuania","60",55.1694,23.8813,"null","1025",1589889600
"68","Libya","3",26.3351,17.2283,"null","35",1589889600
"233","Liberia","23",6.4281,-9.4295,"null","125",1589889600
"954","Lebanon","26",33.8547,35.8623,"null","251",1589889600
"1012","Latvia","21",56.8796,24.6032,"null","694",1589889600
"1243","Kyrgyzstan","14",41.2044,74.7661,"null","898",1589889600
"16764","Kuwait","121",29.5,47.75,"null","4681",1589889600
"989","Kosovo","29",42.6026,20.903,"null","769",1589889600
"11110","Korea, South","263",36,128,"null","10066",1589889600
"963","Kenya","50",-236,37.9062,"null","358",1589889600
"6751","Kazakhstan","35",48196,66.9237,"null","3598",1589889600
"649","Jordan","9",31.24,36.51,"null","417",1589889600
"16367","Japan","768",36,138,"null","11564",1589889600
"520","Jamaica","9",18.1096,-77.2975,"null","145",1589889600
"226699","Italy","32169",43,12,"null","129401",1589889600
"16659","Israel","278",31,35,"null","13435",1589889600
"24251","Ireland","1561",53.1424,-7.6921,"null","19470",1589889600
"3611","Iraq","131",33,44,"null","2366",1589889600
"124603","Iran","7119",32,53,"null","97173",1589889600
"18496","Indonesia","1221",-0.7893,113.9213,"null","4467",1589889600
"106475","India","3302",21,78,"null","42309",1589889600
"1802","Iceland","10",64.9631,-19208,"null","1789",1589889600
"3556","Hungary","467",47.1625,19.5033,"null","1412",1589889600
"2955","Honduras","147",15.2,-86.2419,"null","349",1589889600
"533","Haiti","21",18.9712,-72.2852,"null","21",1589889600
"125","Guyana","10",5,-58.75,"null","46",1589889600
"2863","Guinea","18",9.9456,-9.6966,"null","1525",1589889600
"1038","Guinea-Bissau","6",11.8037,-15.1804,"null","42",1589889600
"2133","Guatemala","43",15.7835,-90.2308,"null","155",1589889600
"2840","Greece","165",39742,21.8243,"null","1374",1589889600
"6096","Ghana","31",7.9465,-1232,"null","1773",1589889600
"177778","Germany","8081",51,9,"null","155681",1589889600
"707","Georgia","12",42.3154,43.3569,"null","456",1589889600
"1502","Gabon","12",-0.8037,11.6094,"null","318",1589889600
"446","France","0",-21.1351,55.2471,"Reunion","354",1589889600
"1370","France","18",-12.8275,45.1662,"Mayotte","627",1589889600
"218","France","1",3.9339,-53.1258,"French Guiana","136",1589889600
"178428","France","27976",46.2276,2.2137,"null","61246",1589889600
"6399","Finland","301",64,26,"null","5000",1589889600
"365","Ethiopia","5",9.145,40.4897,"null","120",1589889600
"208","Eswatini","2",-26.5225,31.4659,"null","87",1589889600
"1791","Estonia","64",58.5953,25136,"null","938",1589889600
"825","Equatorial Guinea","7",1.5,10,"null","22",1589889600
"1498","El Salvador","30",13.7942,-88.8965,"null","502",1589889600
"13484","Egypt","659",26,30,"null","3742",1589889600
"34151","Ecuador","2839",-1.8312,-78.1834,"null","3457",1589889600
"13223","Dominican Republic","441",18.7357,-70.1627,"null","6613",1589889600
"1618","Djibouti","7",11.8251,42.5903,"null","1033",1589889600
"11044","Denmark","551",56.2639,9.5018,"null","9416",1589889600
"8647","Czechia","302",49.8175,15.473,"null","5726",1589889600
"918","Cyprus","17",35.1264,33.4299,"null","515",1589889600
"1887","Cuba","79",22,-80,"null","1538",1589889600
"2232","Croatia","96",45.1,15.2,"null","1967",1589889600
"2153","Cote d'Ivoire","28",7.54,-5.5471,"null","1050",1589889600
"882","Costa Rica","10",9.7489,-83.7534,"null","577",1589889600
"1629","Congo (Kinshasa)","61",-4383,21.7587,"null","290",1589889600
"420","Congo (Brazzaville)","15",-4383,21.7587,"null","132",1589889600
"16935","Colombia","613",4.5709,-74.2973,"null","4050",1589889600
"49579","Chile","509",-35.6751,-71.543,"null","21507",1589889600
"545","Chad","56",15.4542,18.7322,"null","139",1589889600
"366","Central African Republic","0",6.6111,20.9394,"null","18",1589889600
"599","Canada","7",52.9399,-106.4509,"Saskatchewan","null",1589889600
"null","Canada","null",56.1304,-106.3468,"Recovery aggregated","40069",1589889600
"44206","Canada","3648",52.9399,-73.5491,"Quebec","null",1589889600
"24755","Canada","2032",51.2538,-85.3232,"Ontario","null",1589889600
"1044","Canada","56",44.682,-63.7443,"Nova Scotia","null",1589889600
"2446","Canada","146",49.2827,-123.1207,"British Columbia","null",1589889600
"6716","Canada","128",53.9333,-116.5765,"Alberta","null",1589889600
"3529","Cameroon","140",3.848,11.5021,"null","1567",1589889600
"335","Cabo Verde","3",16.5388,-23418,"null","85",1589889600
"193","Burma","6",21.9162,95.956,"null","104",1589889600
"796","Burkina Faso","51",12.2383,-1.5616,"null","652",1589889600
"2259","Bulgaria","112",42.7339,25.4858,"null","646",1589889600
"271885","Brazil","17983",-14.235,-51.9253,"null","106794",1589889600
"2321","Bosnia and Herzegovina","134",43.9159,17.6791,"null","1522",1589889600
"4481","Bolivia","189",-16.2902,-63.5887,"null","533",1589889600
"130","Benin","2",9.3077,2.3158,"null","83",1589889600
"55791","Belgium","9108",50.8333,4,"null","14687",1589889600
"31508","Belarus","175",53.7098,27.9534,"null","10620",1589889600
"90","Barbados","7",13.1939,-59.5432,"null","68",1589889600
"25121","Bangladesh","370",23.685,90.3563,"null","4993",1589889600
"7532","Bahrain","12",26275,50.55,"null","2952",1589889600
"96","Bahamas","11",25343,-77.3963,"null","43",1589889600
"3518","Azerbaijan","41",40.1431,47.5769,"null","2198",1589889600
"16321","Austria","632",47.5162,14.5501,"null","14678",1589889600
"1573","Australia","18",-37.8136,144.9631,"Victoria","1454",1589889600
"228","Australia","13",-41.4545,145.9707,"Tasmania","195",1589889600
"3081","Australia","47",-33.8688,151.2093,"New South Wales","2631",1589889600
"5041","Armenia","64",40691,45382,"null","2164",1589889600
"8809","Argentina","393",-38.4161,-63.6167,"null","2872",1589889600
"52","Angola","3",-11.2027,17.8739,"null","17",1589889600
"761","Andorra","51",42.5063,1.5218,"null","628",1589889600
"7377","Algeria","561",28339,1.6596,"null","3746",1589889600
"949","Albania","31",41.1533,20.1683,"null","742",1589889600
"7653","Afghanistan","178",33,65,"null","850",1589889600
"147","United Kingdom","0",36.1408,-5.3536,"Gibraltar","145",1589889600
"290","South Sudan","4",6.877,31.307,"null","4",1589889600
"70","Malawi","3",-13.2543,34.3015,"null","27",1589889600
"666","China","7",31.202,121.4491,"Shanghai","641",1589889600
"25","Botswana","1",-22.3285,24.6849,"null","17",1589889600
"17","Saint Vincent and the Grenadines","0",12.9843,-61.2872,"null","14",1589889600
"16","Namibia","0",-22.9576,18.4904,"null","13",1589889600
"22","Grenada","0",12.1165,-61.679,"null","14",1589889600
"122","Cambodia","0",11.55,104.9167,"null","122",1589889600
"21","Bhutan","0",27.5142,90.4336,"null","5",1589889600
"116","Trinidad and Tobago","8",10.6918,-61.2225,"null","107",1589889600
"101","Netherlands","3",12.5186,-70358,"Aruba","93",1589889600
"11","Comoros","1",-11.6455,43.3333,"null","3",1589889600
"39","France","3",18708,-63501,"St Martin","30",1589889600
"120","Canada","0",46.5653,-66.4619,"New Brunswick","null",1589889600
"29","Australia","0",-12.4634,130.8456,"Northern Territory","27",1589889600
"44","Zimbabwe","4",-20,30,"null","17",1589716800
"753","Zambia","7",-15.4167,28.2833,"null","188",1589716800
"128","Yemen","20",15.5527,48.5164,"null","1",1589716800
"381","West Bank and Gaza","2",31.9522,35.2332,"null","335",1589716800
"320","Vietnam","0",16,108,"null","260",1589716800
"541","Venezuela","10",6.4238,-66.5897,"null","241",1589716800
"2753","Uzbekistan","12",41.3775,64.5853,"null","2247",1589716800
"734","Uruguay","20",-32.5228,-55.7658,"null","564",1589716800
"335","United Kingdom","24",54.2361,-4.5481,"Isle of Man","285",1589716800
"554","United Kingdom","43",49.3723,-2.3644,"Channel Islands","458",1589716800
"123","United Kingdom","9",32.3078,-64.7505,"Bermuda","73",1589716800
"243695","United Kingdom","34636",55.3781,-3.436,"null","0",1589716800
"23358","United Arab Emirates","220",24,54,"null","8512",1589716800
"18291","Ukraine","514",48.3794,31.1656,"null","5116",1589716800
"227","Uganda","0",1,32,"null","63",1589716800
"1486757","US","89562",37902,-95.7129,"null","272265",1589716800
"149435","Turkey","4140",38.9637,35.2433,"null","109962",1589716800
"1037","Tunisia","45",34,9,"null","816",1589716800
"301","Togo","11",8.6195,0.8248,"null","104",1589716800
"3028","Thailand","56",15,101,"null","2856",1589716800
"1524","Tajikistan","39",38.861,71.2761,"null","0",1589716800
"440","Taiwan*","7",23.7,121,"null","395",1589716800
"30587","Switzerland","1881",46.8182,8.2275,"null","27500",1589716800
"30143","Sweden","3679",63,16,"null","4971",1589716800
"2289","Sudan","97",12.8628,30.2176,"null","222",1589716800
"981","Sri Lanka","9",7,81,"null","538",1589716800
"230698","Spain","27563",40,-4,"null","146446",1589716800
"15515","South Africa","264",-30.5595,22.9375,"null","7006",1589716800
"1421","Somalia","56",5.1521,46.1996,"null","152",1589716800
"1466","Slovenia","104",46.1512,14.9955,"null","273",1589716800
"1494","Slovakia","28",48.669,19.699,"null","1163",1589716800
"28038","Singapore","22",1.2833,103.8333,"null","9340",1589716800
"505","Sierra Leone","32",8.4606,-11.7799,"null","141",1589716800
"10610","Serbia","230",44165,21059,"null","4713",1589716800
"2480","Senegal","25",14.4974,-14.4524,"null","973",1589716800
"54752","Saudi Arabia","312",24,45,"null","25722",1589716800
"654","San Marino","41",43.9424,12.4578,"null","201",1589716800
"292","Rwanda","0",-1.9403,29.8739,"null","197",1589716800
"281752","Russia","2631",60,90,"null","67373",1589716800
"16871","Romania","1107",45.9432,24.9668,"null","9890",1589716800
"32604","Qatar","15",25.3548,51.1839,"null","4370",1589716800
"29036","Portugal","1218",39.3999,-8.2245,"null","4636",1589716800
"18529","Poland","925",51.9194,19.1451,"null","7451",1589716800
"12513","Philippines","824",13,122,"null","2635",1589716800
"92273","Peru","2648",-9.19,-75152,"null","28621",1589716800
"786","Paraguay","11",-23.4425,-58.4438,"null","202",1589716800
"9606","Panama","275",8.538,-80.7821,"null","6081",1589716800
"40151","Pakistan","873",30.3753,69.3451,"null","11341",1589716800
"5186","Oman","22",21,57,"null","1465",1589716800
"8249","Norway","232",60.472,8.4689,"null","32",1589716800
"1792","North Macedonia","101",41.6086,21.7453,"null","1293",1589716800
"5959","Nigeria","182",982,8.6753,"null","1594",1589716800
"904","Niger","54",17.6078,8817,"null","698",1589716800
"1499","New Zealand","21",-40.9006,174.886,"null","1433",1589716800
"43995","Netherlands","5680",52.1326,5.2913,"null","0",1589716800
"295","Nepal","2",28.1667,84.25,"null","36",1589716800
"137","Mozambique","0",-18.6657,35.5296,"null","44",1589716800
"6870","Morocco","192",31.7917,-7926,"null","3660",1589716800
"136","Mongolia","0",46.8625,103.8467,"null","21",1589716800
"6060","Moldova","211",47.4116,28.3699,"null","2344",1589716800
"49219","Mexico","5177",23.6345,-102.5528,"null","33329",1589716800
"62","Mauritania","4",21079,10.9408,"null","7",1589716800
"553","Malta","6",35.9375,14.3754,"null","454",1589716800
"860","Mali","52",17.5707,-3.9962,"null","494",1589716800
"1094","Maldives","4",3.2028,73.2207,"null","58",1589716800
"6894","Malaysia","113",2.5,112.5,"null","5571",1589716800
"304","Madagascar","1",-18.7669,46.8691,"null","114",1589716800
"3945","Luxembourg","107",49.8153,6.1296,"null","3702",1589716800
"1541","Lithuania","56",55.1694,23.8813,"null","997",1589716800
"65","Libya","3",26.3351,17.2283,"null","35",1589716800
"226","Liberia","21",6.4281,-9.4295,"null","120",1589716800
"911","Lebanon","26",33.8547,35.8623,"null","247",1589716800
"1008","Latvia","19",56.8796,24.6032,"null","662",1589716800
"1138","Kyrgyzstan","14",41.2044,74.7661,"null","804",1589716800
"14850","Kuwait","112",29.5,47.75,"null","4093",1589716800
"955","Kosovo","29",42.6026,20.903,"null","691",1589716800
"11065","Korea, South","263",36,128,"null","9904",1589716800
"887","Kenya","50",-236,37.9062,"null","313",1589716800
"6157","Kazakhstan","34",48196,66.9237,"null","3256",1589716800
"613","Jordan","9",31.24,36.51,"null","408",1589716800
"16285","Japan","744",36,138,"null","11153",1589716800
"520","Jamaica","9",18.1096,-77.2975,"null","127",1589716800
"225435","Italy","31908",43,12,"null","125176",1589716800
"16617","Israel","272",31,35,"null","12942",1589716800
"24112","Ireland","1543",53.1424,-7.6921,"null","19470",1589716800
"3404","Iraq","123",33,44,"null","2218",1589716800
"120198","Iran","6988",32,53,"null","94464",1589716800
"17514","Indonesia","1148",-0.7893,113.9213,"null","4129",1589716800
"95698","India","3025",21,78,"null","36795",1589716800
"1802","Iceland","10",64.9631,-19208,"null","1786",1589716800
"3509","Hungary","451",47.1625,19.5033,"null","1396",1589716800
"2646","Honduras","142",15.2,-86.2419,"null","319",1589716800
"456","Haiti","20",18.9712,-72.2852,"null","21",1589716800
"117","Guyana","10",5,-58.75,"null","43",1589716800
"2658","Guinea","16",9.9456,-9.6966,"null","1133",1589716800
"990","Guinea-Bissau","4",11.8037,-15.1804,"null","26",1589716800
"1763","Guatemala","33",15.7835,-90.2308,"null","138",1589716800
"2834","Greece","163",39742,21.8243,"null","1374",1589716800
"5735","Ghana","29",7.9465,-1232,"null","1754",1589716800
"176369","Germany","7962",51,9,"null","154011",1589716800
"695","Georgia","12",42.3154,43.3569,"null","425",1589716800
"23","Gambia","1",13.4432,-15.3101,"null","12",1589716800
"1320","Gabon","11",-0.8037,11.6094,"null","244",1589716800
"443","France","0",-21.1351,55.2471,"Reunion","354",1589716800
"1342","France","18",-12.8275,45.1662,"Mayotte","627",1589716800
"197","France","1",3.9339,-53.1258,"French Guiana","125",1589716800
"177240","France","28062",46.2276,2.2137,"null","59907",1589716800
"6347","Finland","298",64,26,"null","5000",1589716800
"317","Ethiopia","5",9.145,40.4897,"null","113",1589716800
"203","Eswatini","2",-26.5225,31.4659,"null","73",1589716800
"1774","Estonia","63",58.5953,25136,"null","938",1589716800
"1338","El Salvador","30",13.7942,-88.8965,"null","464",1589716800
"12229","Egypt","630",26,30,"null","3172",1589716800
"33182","Ecuador","2736",-1.8312,-78.1834,"null","3433",1589716800
"12314","Dominican Republic","428",18.7357,-70.1627,"null","5847",1589716800
"1401","Djibouti","4",11.8251,42.5903,"null","972",1589716800
"10927","Denmark","547",56.2639,9.5018,"null","9227",1589716800
"8475","Czechia","298",49.8175,15.473,"null","5462",1589716800
"916","Cyprus","17",35.1264,33.4299,"null","515",1589716800
"1872","Cuba","79",22,-80,"null","1495",1589716800
"2226","Croatia","95",45.1,15.2,"null","1936",1589716800
"2109","Cote d'Ivoire","27",7.54,-5.5471,"null","1004",1589716800
"863","Costa Rica","10",9.7489,-83.7534,"null","565",1589716800
"1455","Congo (Kinshasa)","61",-4383,21.7587,"null","270",1589716800
"15574","Colombia","574",4.5709,-74.2973,"null","3751",1589716800
"146","China","2",43.6661,126.1923,"Jilin","122",1589716800
"213","China","1",44935,113.9448,"Inner Mongolia","196",1589716800
"1055","China","4",22.3,114.2,"Hong Kong","1024",1589716800
"43781","Chile","450",-35.6751,-71.543,"null","19213",1589716800
"503","Chad","53",15.4542,18.7322,"null","117",1589716800
"327","Central African Republic","0",6.6111,20.9394,"null","13",1589716800
"592","Canada","7",52.9399,-106.4509,"Saskatchewan","null",1589716800
"null","Canada","null",56.1304,-106.3468,"Recovery aggregated","38563",1589716800
"42928","Canada","3563",52.9399,-73.5491,"Quebec","null",1589716800
"23974","Canada","1999",51.2538,-85.3232,"Ontario","null",1589716800
"1040","Canada","55",44.682,-63.7443,"Nova Scotia","null",1589716800
"2428","Canada","141",49.2827,-123.1207,"British Columbia","null",1589716800
"6644","Canada","127",53.9333,-116.5765,"Alberta","null",1589716800
"328","Cabo Verde","3",16.5388,-23418,"null","84",1589716800
"23","Burundi","1",-3.3731,29.9189,"null","15",1589716800
"184","Burma","6",21.9162,95.956,"null","97",1589716800
"796","Burkina Faso","51",12.2383,-1.5616,"null","644",1589716800
"2211","Bulgaria","108",42.7339,25.4858,"null","598",1589716800
"241080","Brazil","16118",-14.235,-51.9253,"null","94122",1589716800
"2290","Bosnia and Herzegovina","133",43.9159,17.6791,"null","1436",1589716800
"4088","Bolivia","169",-16.2902,-63.5887,"null","493",1589716800
"55280","Belgium","9052",50.8333,4,"null","14630",1589716800
"29650","Belarus","165",53.7098,27.9534,"null","9932",1589716800
"88","Barbados","7",13.1939,-59.5432,"null","68",1589716800
"22268","Bangladesh","328",23.685,90.3563,"null","4373",1589716800
"6956","Bahrain","12",26275,50.55,"null","2910",1589716800
"96","Bahamas","11",25343,-77.3963,"null","42",1589716800
"3274","Azerbaijan","39",40.1431,47.5769,"null","2015",1589716800
"16242","Austria","629",47.5162,14.5501,"null","14563",1589716800
"554","Australia","9",-31.9505,115.8605,"Western Australia","543",1589716800
"1564","Australia","18",-37.8136,144.9631,"Victoria","1439",1589716800
"228","Australia","13",-41.4545,145.9707,"Tasmania","194",1589716800
"1057","Australia","6",-28167,153.4,"Queensland","1038",1589716800
"3076","Australia","46",-33.8688,151.2093,"New South Wales","2612",1589716800
"4472","Armenia","60",40691,45382,"null","1925",1589716800
"8068","Argentina","373",-38.4161,-63.6167,"null","2569",1589716800
"761","Andorra","51",42.5063,1.5218,"null","617",1589716800
"7019","Algeria","548",28339,1.6596,"null","3507",1589716800
"946","Albania","31",41.1533,20.1683,"null","715",1589716800
"6664","Afghanistan","169",33,65,"null","778",1589716800
"94","United Kingdom","1",19.3133,-81.2546,"Cayman Islands","55",1589716800
"324","Montenegro","9",42.5,19.3,"null","311",1589716800
"594","Equatorial Guinea","7",1.5,10,"null","22",1589716800
"308","China","3",35.1917,108.8701,"Shaanxi","301",1589716800
"3105","Cameroon","140",3.848,11.5021,"null","1567",1589716800
"48","Angola","2",-11.2027,17.8739,"null","17",1589716800
"11","Seychelles","0",-4.6796,55.492,"null","10",1589716800
"235","Sao Tome and Principe","7",0.1864,6.6131,"null","4",1589716800
"25","Nicaragua","8",12.8654,-85.2072,"null","7",1589716800
"96","Monaco","4",43.7333,7.4167,"null","87",1589716800
"60","France","0",-17.6797,149.4068,"French Polynesia","59",1589716800
"391","Congo (Brazzaville)","15",-4383,21.7587,"null","87",1589716800
"68134","China","4512",30.9756,112.2707,"Hubei","63616",1589716800
"289","Canada","7",53.7609,-98.8139,"Manitoba","null",1589716800
"339","Benin","2",9.3077,2.3158,"null","83",1589716800
"15","Saint Kitts and Nevis","0",17.3578,-62.783,"null","14",1589716800
"10","Suriname","1",3.9193,-56278,"null","9",1589716800
"42","Zimbabwe","4",-20,30,"null","13",1589544000
"106","Yemen","15",15.5527,48.5164,"null","1",1589544000
"375","West Bank and Gaza","2",31.9522,35.2332,"null","315",1589544000
"314","Vietnam","0",16,108,"null","260",1589544000
"459","Venezuela","10",6.4238,-66.5897,"null","229",1589544000
"2686","Uzbekistan","11",41.3775,64.5853,"null","2158",1589544000
"732","Uruguay","19",-32.5228,-55.7658,"null","553",1589544000
"334","United Kingdom","24",54.2361,-4.5481,"Isle of Man","285",1589544000
"549","United Kingdom","43",49.3723,-2.3644,"Channel Islands","457",1589544000
"236711","United Kingdom","33998",55.3781,-3.436,"null","0",1589544000
"21831","United Arab Emirates","210",24,54,"null","7328",1589544000
"17330","Ukraine","476",48.3794,31.1656,"null","4473",1589544000
"203","Uganda","0",1,32,"null","63",1589544000
"1442824","US","87530",37902,-95.7129,"null","250747",1589544000
"146457","Turkey","4055",38.9637,35.2433,"null","106133",1589544000
"1035","Tunisia","45",34,9,"null","802",1589544000
"263","Togo","11",8.6195,0.8248,"null","96",1589544000
"3025","Thailand","56",15,101,"null","2854",1589544000
"1118","Tajikistan","33",38.861,71.2761,"null","0",1589544000
"440","Taiwan*","7",23.7,121,"null","387",1589544000
"50","Syria","3",34.8021,38.9968,"null","36",1589544000
"30514","Switzerland","1878",46.8182,8.2275,"null","27100",1589544000
"29207","Sweden","3646",63,16,"null","4971",1589544000
"1964","Sudan","91",12.8628,30.2176,"null","205",1589544000
"935","Sri Lanka","9",7,81,"null","477",1589544000
"230183","Spain","27459",40,-4,"null","144783",1589544000
"236","South Sudan","4",6.877,31.307,"null","4",1589544000
"13524","South Africa","247",-30.5595,22.9375,"null","6083",1589544000
"1465","Slovenia","103",46.1512,14.9955,"null","270",1589544000
"1480","Slovakia","27",48.669,19.699,"null","1131",1589544000
"26891","Singapore","21",1.2833,103.8333,"null","7248",1589544000
"447","Sierra Leone","27",8.4606,-11.7799,"null","97",1589544000
"10438","Serbia","225",44165,21059,"null","4301",1589544000
"2310","Senegal","25",14.4974,-14.4524,"null","890",1589544000
"49176","Saudi Arabia","292",24,45,"null","21869",1589544000
"652","San Marino","41",43.9424,12.4578,"null","189",1589544000
"287","Rwanda","0",-1.9403,29.8739,"null","177",1589544000
"262843","Russia","2418",60,90,"null","58226",1589544000
"16437","Romania","1070",45.9432,24.9668,"null","9370",1589544000
"29425","Qatar","14",25.3548,51.1839,"null","3546",1589544000
"28583","Portugal","1190",39.3999,-8.2245,"null","3328",1589544000
"18016","Poland","907",51.9194,19.1451,"null","6918",1589544000
"12091","Philippines","806",13,122,"null","2460",1589544000
"84495","Peru","2392",-9.19,-75152,"null","27147",1589544000
"759","Paraguay","11",-23.4425,-58.4438,"null","193",1589544000
"9268","Panama","266",8.538,-80.7821,"null","6080",1589544000
"38799","Pakistan","834",30.3753,69.3451,"null","10880",1589544000
"4625","Oman","20",21,57,"null","1350",1589544000
"8219","Norway","232",60.472,8.4689,"null","32",1589544000
"1740","North Macedonia","97",41.6086,21.7453,"null","1251",1589544000
"5450","Nigeria","171",982,8.6753,"null","1320",1589544000
"885","Niger","51",17.6078,8817,"null","684",1589544000
"1498","New Zealand","21",-40.9006,174.886,"null","1428",1589544000
"43681","Netherlands","5643",52.1326,5.2913,"null","0",1589544000
"267","Nepal","0",28.1667,84.25,"null","36",1589544000
"119","Mozambique","0",-18.6657,35.5296,"null","42",1589544000
"6652","Morocco","190",31.7917,-7926,"null","3400",1589544000
"98","Mongolia","0",46.8625,103.8467,"null","20",1589544000
"5745","Moldova","202",47.4116,28.3699,"null","2228",1589544000
"45032","Mexico","4767",23.6345,-102.5528,"null","30451",1589544000
"29","Mauritania","3",21079,10.9408,"null","7",1589544000
"532","Malta","6",35.9375,14.3754,"null","458",1589544000
"806","Mali","46",17.5707,-3.9962,"null","455",1589544000
"1031","Maldives","4",3.2028,73.2207,"null","49",1589544000
"6855","Malaysia","112",2.5,112.5,"null","5439",1589544000
"238","Madagascar","0",-18.7669,46.8691,"null","112",1589544000
"3923","Luxembourg","104",49.8153,6.1296,"null","3682",1589544000
"1523","Lithuania","54",55.1694,23.8813,"null","965",1589544000
"219","Liberia","20",6.4281,-9.4295,"null","108",1589544000
"891","Lebanon","26",33.8547,35.8623,"null","246",1589544000
"970","Latvia","19",56.8796,24.6032,"null","662",1589544000
"1111","Kyrgyzstan","14",41.2044,74.7661,"null","745",1589544000
"12860","Kuwait","96",29.5,47.75,"null","3640",1589544000
"11037","Korea, South","262",36,128,"null","9851",1589544000
"781","Kenya","45",-236,37.9062,"null","284",1589544000
"5689","Kazakhstan","34",48196,66.9237,"null","2707",1589544000
"596","Jordan","9",31.24,36.51,"null","401",1589544000
"16203","Japan","713",36,138,"null","10338",1589544000
"511","Jamaica","9",18.1096,-77.2975,"null","121",1589544000
"223885","Italy","31610",43,12,"null","120205",1589544000
"16589","Israel","266",31,35,"null","12587",1589544000
"23956","Ireland","1518",53.1424,-7.6921,"null","19470",1589544000
"3193","Iraq","117",33,44,"null","2089",1589544000
"116635","Iran","6902",32,53,"null","91836",1589544000
"16496","Indonesia","1076",-0.7893,113.9213,"null","3803",1589544000
"85784","India","2753",21,78,"null","30258",1589544000
"1802","Iceland","10",64.9631,-19208,"null","1782",1589544000
"3417","Hungary","442",47.1625,19.5033,"null","1287",1589544000
"2460","Honduras","134",15.2,-86.2419,"null","264",1589544000
"310","Haiti","20",18.9712,-72.2852,"null","29",1589544000
"116","Guyana","10",5,-58.75,"null","43",1589544000
"1643","Guatemala","30",15.7835,-90.2308,"null","135",1589544000
"2810","Greece","160",39742,21.8243,"null","1374",1589544000
"5638","Ghana","28",7.9465,-1232,"null","1460",1589544000
"175233","Germany","7897",51,9,"null","151597",1589544000
"671","Georgia","12",42.3154,43.3569,"null","393",1589544000
"1209","Gabon","10",-0.8037,11.6094,"null","219",1589544000
"441","France","0",-21.1351,55.2471,"Reunion","354",1589544000
"189","France","1",3.9339,-53.1258,"French Guiana","124",1589544000
"177319","France","27485",46.2276,2.2137,"null","59143",1589544000
"6228","Finland","293",64,26,"null","5000",1589544000
"287","Ethiopia","5",9.145,40.4897,"null","112",1589544000
"190","Eswatini","2",-26.5225,31.4659,"null","66",1589544000
"1766","Estonia","63",58.5953,25136,"null","923",1589544000
"1210","El Salvador","25",13.7942,-88.8965,"null","417",1589544000
"11228","Egypt","592",26,30,"null","2799",1589544000
"31467","Ecuador","2594",-1.8312,-78.1834,"null","3433",1589544000
"11739","Dominican Republic","424",18.7357,-70.1627,"null","3557",1589544000
"1309","Djibouti","4",11.8251,42.5903,"null","935",1589544000
"10791","Denmark","537",56.2639,9.5018,"null","8959",1589544000
"8406","Czechia","295",49.8175,15.473,"null","5381",1589544000
"910","Cyprus","17",35.1264,33.4299,"null","481",1589544000
"1840","Cuba","79",22,-80,"null","1425",1589544000
"2222","Croatia","95",45.1,15.2,"null","1869",1589544000
"2017","Cote d'Ivoire","24",7.54,-5.5471,"null","942",1589544000
"843","Costa Rica","9",9.7489,-83.7534,"null","542",1589544000
"1298","Congo (Kinshasa)","50",-4383,21.7587,"null","212",1589544000
"14216","Colombia","546",4.5709,-74.2973,"null","3460",1589544000
"665","China","7",31.202,121.4491,"Shanghai","640",1589544000
"140","China","1",43.6661,126.1923,"Jilin","108",1589544000
"209","China","1",44935,113.9448,"Inner Mongolia","196",1589544000
"1052","China","4",22.3,114.2,"Hong Kong","1019",1589544000
"945","China","13",47.862,127.7615,"Heilongjiang","931",1589544000
"593","China","9",40.1824,116.4142,"Beijing","576",1589544000
"39542","Chile","394",-35.6751,-71.543,"null","16614",1589544000
"428","Chad","48",15.4542,18.7322,"null","88",1589544000
"301","Central African Republic","0",6.6111,20.9394,"null","13",1589544000
"590","Canada","7",52.9399,-106.4509,"Saskatchewan","null",1589544000
"null","Canada","null",56.1304,-106.3468,"Recovery aggregated","36908",1589544000
"41429","Canada","3402",52.9399,-73.5491,"Quebec","null",1589544000
"23258","Canada","1939",51.2538,-85.3232,"Ontario","null",1589544000
"1034","Canada","55",44.682,-63.7443,"Nova Scotia","null",1589544000
"2407","Canada","140",49.2827,-123.1207,"British Columbia","null",1589544000
"6515","Canada","125",53.9333,-116.5765,"Alberta","null",1589544000
